outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
WCST Error Rate,wcst_error_rate,212,0.009456224244197231,0.013087354991417555,0.015678578791862963,0.023104760822247328,-2.2663562078362176e-05,-0.010866835421412091,-0.01313082865813131,-0.01041615424757758,-336.7561154052105,-331.53469193974115,-330.09204813758856,-329.6975394089043,0.0036311307472203236,0.25264408750208606,0.8593954244217735,0.002591223800445408,0.5396620124748651,0.46341231003749894,0.49398813080173876,0.007426182030384365,1.5507713349831869,0.2144501016149563,0.31932179493110124,-0.007588987582064697,0.011075486855052604,-0.6852057775322647,0.4932140785856982,z_ucla_score:C(gender_male)[T.1],0.01941849304189465,0.019451771229735532,0.9982891949813798,0.3181391455352389,130,-0.01324360988205688,0.01398234357572066,0.3435538534023026,82,-0.0012045762547421611,0.02118370097354364,0.9546540475596759,2.6831327529324107,2.1313195480270846,8.02205161638365,0.3306534306049575,4.278636289761402e-15
WCST Perseverative Errors (trial-derived),wcst_perseverative_errors,212,0.0009071614677618189,0.022935092491493614,0.023406435003610615,0.02341137534728477,-0.008653535551685465,-0.0007800751664799321,-0.005176791288966642,-0.010099018635896684,1484.1667165121942,1485.4402569804492,1487.3379621158006,1489.3368896578756,0.022027931023731795,1.5480901886241882,0.20321669045175036,0.0004713425121170012,0.09894107277303896,0.7534240093666712,0.7365009326696008,4.9403436741535245e-06,0.0010319904247031116,0.9744040876078196,0.9689469812371201,-0.23624760565856612,0.70114001073364,-0.33694783073550133,0.7361562276989055,z_ucla_score:C(gender_male)[T.1],-0.03655771466112201,0.9379346120240505,-0.03897682652123365,0.9689088643281694,130,-0.21900768830741627,0.881759205121882,0.8038436204535596,82,-0.1770730602649636,1.288950843752038,0.8907322825305014,2.6831327529324107,2.1313195480270846,2.251179063416521,0.9446410083818557,2.3358428448601968e-17
WCST Perseverative Error Rate (trial-derived),wcst_perseverative_error_rate,212,0.0019120660286265911,0.029503134616366333,0.0298442269664706,0.029870889848890192,-0.007639014679233558,0.005947385456569365,0.0014494238532940518,-0.003417854126883224,1370.3940246318982,1370.45098412965,1372.3764611804777,1374.3706346844594,0.027591068587739742,1.9521822040533237,0.12235025292771093,0.0003410923501042662,0.07207495302814416,0.7886092342211559,0.7728575168392232,2.666288241959247e-05,0.005606705289737404,0.9403852064180073,0.9300407135991872,-0.15375122710677724,0.5319728664509971,-0.2890208068928645,0.7725654551155866,z_ucla_score:C(gender_male)[T.1],-0.06497368492351085,0.739159630743395,-0.08790210155033071,0.929954486276598,130,-0.09847562344147037,0.6744720484915453,0.8839182231478707,82,-0.13001836747996232,0.9751734386549419,0.893933625022868,2.6831327529324107,2.1313195480270846,2.022869185981442,0.9585637647226826,3.9553618490548103e-13
WCST Non-Perseverative Errors,wcst_nonperseverative_errors,212,0.005450417019982168,0.02640491066487971,0.028031674184723188,0.038223040935005836,-0.004066803869778868,0.0027739618946097666,-0.00041617925377268605,0.005220890378853982,1651.91124030482,1653.3968155465436,1655.0422920764868,1654.8076753747669,0.020954493644897543,1.4778990219287034,0.22163913121658105,0.0016267635198434771,0.34310430979136786,0.5586871118078408,0.5762833231339789,0.010191366750282649,2.1616641961134313,0.14303202380906038,0.33782904320046026,-0.6533836938404604,1.1673458766464826,-0.5597173099351515,0.5756722734708635,z_ucla_score:C(gender_male)[T.1],2.471858709786082,2.572916491343534,0.9607224789854406,0.3366917255378338,130,-1.2909902524841004,1.5380191608987195,0.4012532842034524,82,-0.21137741360175155,2.029319742798035,0.9170410199968706,2.6831327529324107,2.1313195480270846,10.304497858147693,0.1719644799344416,2.6963728691322497e-21
WCST Perseverative Responses (trial-derived),wcst_perseverative_responses,212,0.000904361798883202,0.03159368400718621,0.032332623760530366,0.03432377371109263,-0.008656362011653762,0.00808867633745769,0.004010651773033613,0.0011878247698065003,1637.1651633874494,1636.551026083458,1638.3891983225167,1639.9525207053407,0.030689322208303005,2.176083967547266,0.09195908216232139,0.0007389397533441588,0.15654413195599792,0.6927698331141503,0.6832635562614586,0.0019911499505622654,0.42063227700624484,0.5173511099041748,0.5070564231266218,-0.4243421573573902,1.0385403289956625,-0.4085947801061874,0.6828370619875284,z_ucla_score:C(gender_male)[T.1],-1.0528463513333872,1.5841786267314393,-0.6646007802198892,0.5063058700935045,130,-0.01566678420028189,1.2740696919878278,0.9901889431215889,82,-0.8867649457848803,1.9080605112239613,0.6421128161727346,2.6831327529324107,2.1313195480270846,2.6650324224505355,0.9141660474455844,1.157427421925e-11
WCST Perseverative Response Percent (trial-derived),wcst_perseverative_response_percent,212,0.0016107734294784626,0.04693075852221229,0.04695816343927939,0.04994672582798798,-0.007943190461148664,0.023798009942654352,0.019064256027746085,0.01734685857698748,1500.14366790221,1496.295070203455,1498.2889741868214,1499.6231370001824,0.04531998509273383,3.2652111454942854,0.02236276394801802,2.740491706709758e-05,0.005894817817269306,0.9388752578077593,0.9376828571704711,0.0029885623887085933,0.6417184634492025,0.424021218334926,0.4582832569525217,-0.059174036937416186,0.7559422163864806,-0.07827851872101697,0.937606504599614,z_ucla_score:C(gender_male)[T.1],-0.9340055654061313,1.2569244984055248,-0.7430880427511491,0.4574283784264679,130,0.21214393959679634,0.9781965300724156,0.8283076993218685,82,-0.13476855345698868,1.259530931623566,0.9147897710047045,2.6831327529324107,2.1313195480270846,1.9780795717446433,0.9610436343332815,2.8316255604514056e-08
WCST PR Ratio among Errors,wcst_error_pr_ratio,211,0.0022769147060897055,0.010538328395106822,0.0159966483931665,0.018617892379732548,-0.007316576498659355,-0.013594883107451494,-0.012944626654093128,-0.01522286995200095,-66.72458142923176,-62.478991355207086,-61.64618554703827,-60.20900929899426,0.008261413689017116,0.5705424996407492,0.6350085228550986,0.00545831999805968,1.1315990720823053,0.2886920600822028,0.29685181087939166,0.0026212439865660464,0.5422072861744023,0.4623694494346726,0.525296469112745,0.020689413371303634,0.01978172919429593,1.0458849763886886,0.29561414148682186,z_ucla_score:C(gender_male)[T.1],-0.021665319927825156,0.034048807561749696,-0.6363018701472499,0.5245796862546529,129,0.03475354034609451,0.022944994874418322,0.12986212450507548,82,0.0020357953894266922,0.041549370812523904,0.9609216700799611,2.7084820024358094,2.1403668256772335,7.631183290052507,0.3662356812398163,0.0001791971415978191
WCST NPE Ratio among Errors,wcst_error_npe_ratio,211,0.0022769147060893724,0.010538328395106489,0.0159966483931665,0.018617892379732104,-0.007316576498659799,-0.013594883107451938,-0.012944626654093128,-0.015222869952001394,-66.72458142923176,-62.478991355207086,-61.64618554703827,-60.20900929899426,0.008261413689017116,0.5705424996407491,0.6350085228550986,0.005458319998060013,1.1315990720823896,0.28869206008218573,0.29685181087939166,0.0026212439865656023,0.5422072861743185,0.46236944943471003,0.525296469112745,-0.0206894133713037,0.01978172919429594,-1.0458849763886917,0.2956141414868203,z_ucla_score:C(gender_male)[T.1],0.02166531992782518,0.034048807561749696,0.6363018701472506,0.5245796862546525,129,-0.03475354034609458,0.022944994874418312,0.12986212450507453,82,-0.002035795389426662,0.0415493708125239,0.9609216700799617,2.7084820024358094,2.1403668256772335,7.631183290052413,0.3662356812398251,0.00017919714159783643
WCST PE Run Length Mean,wcst_pe_run_length_mean,212,0.026762986352964035,0.0447689600388298,0.05022329519285473,0.05176978174967606,0.017449713495097607,0.02158374062229651,0.022424952613133375,0.019232470339125673,169.67486886123083,171.71589495171276,172.50191331247828,174.15644015469724,0.01800597368586576,1.29435721974275,0.277412887964564,0.005454335154024936,1.177264825422469,0.2791878481919118,0.1750290659816558,0.0015464865568213249,0.33270744964621535,0.5647051120942411,0.5847799634588189,-0.03667386336691929,0.026947588378072946,-1.3609330398099944,0.17353485113385336,z_ucla_score:C(gender_male)[T.1],-0.029516181706587902,0.053931839924202564,-0.5472867558027101,0.5841817413872892,130,-0.03191246111184178,0.03477433968457141,0.35877520098788784,82,-0.023593122120344527,0.049728842131356775,0.6351894683696718,2.6831327529324107,2.1313195480270846,4.129946172461212,0.7646944475208686,1.6447349605737847e-09
WCST PE Run Length Max,wcst_pe_run_length_max,212,0.009333682736741511,0.019826783899758893,0.024216891477756186,0.024327513990760385,-0.00014637771553860368,-0.003963828141509085,-0.004342614137529122,-0.009151443862497999,720.4042606918615,724.1467877430797,725.1951260339811,727.1710906699709,0.010493101163017382,0.7351009678955004,0.5321668493343061,0.004390107577997293,0.9223074734839309,0.33800117774572114,0.22222107132204172,0.00011062251300419934,0.02312968027329598,0.8792706318183215,0.8518151398650422,-0.11952802289831371,0.09762478602623041,-1.2243614328250432,0.2208159115421704,z_ucla_score:C(gender_male)[T.1],-0.028678422792605532,0.1533277344538963,-0.18704002178567875,0.8516292537735181,130,-0.06244513855135675,0.12231166255123917,0.609672383524141,82,-0.21570715985280123,0.1758445406606524,0.21993822902907922,2.6831327529324107,2.1313195480270846,1.5353423238396324,0.981060824336355,1.7482230774252665e-13
WCST PR Run Length Mean,wcst_pr_run_length_mean,212,0.003923000883744643,0.011032935299436386,0.011306500804417863,0.014411511159203583,-0.005608836428372621,-0.012971119669023867,-0.017630869903745516,-0.01940770169317685,398.09381599196206,402.57514689099224,404.5164958884039,405.8496582816828,0.007109934415691743,0.49366203786774526,0.6870652475231376,0.0002735655049814767,0.05672225878579879,0.8119915103409625,0.7285498104074958,0.00310501035478572,0.6426841623538976,0.4236733072075004,0.3533120401826858,0.013913747038517305,0.040036115386158866,0.34752989655253896,0.7281932622659686,z_ucla_score:C(gender_male)[T.1],-0.07085105327399427,0.07615883728518272,-0.9303063938422138,0.35221246828184505,130,0.025622377155651466,0.05261440573265116,0.6262696238732253,82,0.01920787816336155,0.06458770435643818,0.7661671136591848,2.6831327529324107,2.1313195480270846,1.6737150148061626,0.9756797324782011,1.996403652035721e-21
WCST PR Run Length Max,wcst_pr_run_length_max,212,0.00043378644797908983,0.005175773686852736,0.006048066003508157,0.00613710479994356,-0.009131440475963704,-0.018970445398417857,-0.02304321011346233,-0.027966033760842723,1307.9624904406398,1312.9543596664753,1314.7683900368309,1316.7493981019888,0.004741987238873646,0.3273105423619121,0.8056144008497929,0.0008722923166554208,0.17990802049686572,0.6718970566413343,0.3862127799660373,8.903879643540336e-05,0.018276076670701826,0.8925957079700966,0.8101585910719699,0.21205323701283063,0.24419971562488546,0.8683598851464882,0.3851973480772197,z_ucla_score:C(gender_male)[T.1],0.10240115888934108,0.4257259294003461,0.24053305616967627,0.8099170402003253,130,0.11731417391907556,0.28072217690802465,0.6760192527103815,82,0.47459130400885785,0.4880949794906878,0.33088445498923025,2.6831327529324107,2.1313195480270846,1.8018175122131765,0.9699909481627385,2.6573555516960677e-27
WCST PE Cluster Rate,wcst_pe_cluster_rate,207,0.006142838447788956,0.026371731260956044,0.0269624360818157,0.028039119802669044,-0.003600859214487606,0.0021521225858553983,-0.002228690835729852,-0.006150458897739686,-167.0370205502105,-165.29375181570288,-163.4193777958991,-161.64855386918214,0.020228892813167088,1.3920464945389297,0.24637054396717814,0.0005907048208596555,0.12141459749631568,0.7278717905869945,0.7477538162583068,0.0010766837208533442,0.22044103298306378,0.6392181125033983,0.5957364747864213,-0.005302302447229548,0.016464399208252316,-0.3220465186832884,0.747417453408771,z_ucla_score:C(gender_male)[T.1],0.01115029036334424,0.020982983051893823,0.5313968150175801,0.5951438281392766,128,-0.006773783723099103,0.023827071883877653,0.7761886166761027,79,-0.006761905975068958,0.019274703325543614,0.7257251608135615,2.552649455856938,2.02586251025442,5.584356028285786,0.5890294004253968,3.569857855196669e-18
WCST Trials to First Category,wcst_trials_to_first_category,212,0.0021839049979800462,0.02999771828539277,0.033975848559187005,0.03688333721778969,-0.007364574380029687,0.006453973583581907,0.005701970956041191,0.0038352164360471175,1850.985740094138,1850.9923809484046,1852.1211482105193,1853.4821196255834,0.027813813287412725,1.968945724910773,0.11977338770335554,0.003978130273794234,0.8441990864426158,0.3592783818541796,0.33016935370852096,0.002907488658602686,0.615841994303725,0.4335069963953466,0.6113428303557393,-1.631328652484219,1.67128596789886,-0.9760918740526043,0.32901893783900327,z_ucla_score:C(gender_male)[T.1],2.107959811088924,4.141846125274642,0.5089420870141927,0.6107928182872724,130,-0.9218932397797374,2.376978091181769,0.6981325563946047,82,-4.420438030882328,2.5267374610357876,0.08021072299447977,2.6831327529324107,2.1313195480270846,7.72898699989644,0.3570971193826638,2.463971800387143e-23
WCST Categories Completed,wcst_categories_completed,212,0.0033512061516173253,0.03729280165892346,0.03729825694535083,0.046139278494654934,-0.006186102880424649,0.013926122087538073,0.009121620563263488,0.013408763541040036,526.5825679852837,525.2369522209034,527.2357508961377,527.2798429641992,0.03394159550730613,2.4209398546631573,0.06711927858628967,5.455286427369366e-06,0.0011616616732001352,0.972844001295395,0.9746918261108497,0.008841021549304107,1.8908089571103375,0.17061898164328487,0.3674152471083214,-0.002659536682856664,0.08373022025193866,-0.031763163584835864,0.9746609230047486,z_ucla_score:C(gender_male)[T.1],-0.16182655127071746,0.1791440839110462,-0.9033318194926955,0.36634981370295694,130,0.03320578225383053,0.11501890645795125,0.7728121340451586,82,-0.018926245083387333,0.13095160114358426,0.8850831131772254,2.6831327529324107,2.1313195480270846,11.305361351399855,0.12584282232177213,3.356592314116958e-24
WCST Trials per Category Mean,wcst_trials_per_category_mean,212,0.0018336264313175699,0.03979915475689377,0.03999980382865653,0.05606950613903894,-0.007718204894698655,0.016493308998565936,0.011902237111446445,0.02367973429086856,1705.725802571784,1703.5049740503957,1705.4606686860602,1703.8819062776056,0.0379655283255762,2.7150218532625803,0.0458579762597913,0.0002006490717627596,0.042846928443773406,0.836219226564793,0.8022841700233757,0.016069702310382405,3.4729456169056534,0.06381712792004876,0.3641056864487511,-0.2600504195256266,1.0372277034945334,-0.25071680851705785,0.8020330643487686,z_ucla_score:C(gender_male)[T.1],3.517582122780662,3.8671647907589217,0.9096023348129276,0.36303226683792,130,-0.3520912108575407,1.428336979859804,0.8052918743219383,82,-1.406042892578217,2.199964025627943,0.5227443128141307,2.6831327529324107,2.1313195480270846,11.481126194655925,0.11896594812580392,4.557154549140287e-24
WCST Trials per Category SD,wcst_trials_per_category_sd,212,0.0011663486453497018,0.016479943238190686,0.017881025918535798,0.017894213658046887,-0.008391868114024925,-0.007391902799717354,-0.010863919664336308,-0.01580549469682424,1491.30822867796,1494.0327823026973,1495.7305604055168,1497.7277136836624,0.015313594592840984,1.0691530774036258,0.3631840587906509,0.0014010826803451115,0.2924512783590023,0.5892410698042416,0.6348373190436005,1.3187739511089092e-05,0.002739316779996047,0.9583102053489708,0.9477921482150212,-0.41428788757469176,0.8710114632798536,-0.47563999446650473,0.6343308771453167,z_ucla_score:C(gender_male)[T.1],-0.060751482779896254,0.9266513348194867,-0.06556023878358816,0.9477279458286976,130,-0.7020337278725314,1.1712572490558315,0.5489163471918406,82,0.11669527427353396,1.184314587979634,0.9215082613611935,2.6831327529324107,2.1313195480270846,6.74840208027495,0.4555379032926684,2.9441017239351164e-21
WCST Delta Trials (First3-Last3),wcst_delta_trials_first3_last3,193,0.010206102266311134,0.042698915460857134,0.04279182942280624,0.04543407514432074,-0.000212780867727691,0.017102629777992262,0.011914146500961342,0.009315364474105747,1183.5122984840891,1183.0701934651267,1185.0514603149763,1186.5179728593496,0.032492813194546,2.1157244972394613,0.09969171908039862,9.291396194910373e-05,0.01805458567293322,0.8932573783652247,0.9078068152347105,0.0026422457215145023,0.5120814034442867,0.4751414165700789,0.5155737620992025,0.06781142055852288,0.5847667488603564,0.1159631950528644,0.9076817110455265,z_ucla_score:C(gender_male)[T.1],0.5498242277272564,0.8440193603530837,0.6514355636312005,0.5147653596855776,118,0.001708960322653108,0.6061620336653775,0.9977505169008125,75,0.25471525375240806,1.1867698480848146,0.8300565636544812,2.501577526510338,2.0107081304723473,2.8139035436779807,0.9016674405918875,1.7268038120946552e-08
